2022-06-30_14-08-12 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-06-30_14-08-12 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8082"]
2022-06-30_14-08-12 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8082 (http) with context path '/property'
2022-06-30_14-08-12 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - Started PropertyMicroserviceApplication in 15.421 seconds (JVM running for 17.529)
2022-06-30_14-08-12 [RMI TCP Connection(11)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2022-06-30_14-08-12 [RMI TCP Connection(11)-127.0.0.1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2022-06-30_14-08-12 [RMI TCP Connection(11)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2022-06-30_14-08-12 [RMI TCP Connection(11)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2022-06-30_14-21-41 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2022-06-30_14-21-41 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - Starting PropertyMicroserviceApplication using Java 17.0.2 on VAMSI with PID 3872 (C:\Users\Lenovo\git\MFPE\Property-Microservice\target\classes started by Lenovo in C:\Users\Lenovo\git\MFPE\Property-Microservice)
2022-06-30_14-21-41 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - No active profile set, falling back to 1 default profile: "default"
2022-06-30_14-21-41 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-06-30_14-21-41 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-06-30_14-21-41 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-06-30_14-21-41 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 49 ms. Found 1 JPA repository interfaces.
2022-06-30_14-21-41 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=36dc625e-8a22-3279-80ab-b969a6e077fc
2022-06-30_14-21-41 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8082 (http)
2022-06-30_14-21-41 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8082"]
2022-06-30_14-21-41 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2022-06-30_14-21-41 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.64]
2022-06-30_14-21-41 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/property] - Initializing Spring embedded WebApplicationContext
2022-06-30_14-21-41 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3880 ms
2022-06-30_14-21-41 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2022-06-30_14-21-41 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2022-06-30_14-21-41 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2022-06-30_14-21-41 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2022-06-30_14-21-41 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.9.Final
2022-06-30_14-21-41 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-06-30_14-21-41 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2022-06-30_14-22-14 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2022-06-30_14-22-14 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - Starting PropertyMicroserviceApplication using Java 17.0.2 on VAMSI with PID 1648 (C:\Users\Lenovo\git\MFPE\Property-Microservice\target\classes started by Lenovo in C:\Users\Lenovo\git\MFPE\Property-Microservice)
2022-06-30_14-22-14 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - No active profile set, falling back to 1 default profile: "default"
2022-06-30_14-22-14 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-06-30_14-22-14 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-06-30_14-22-14 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-06-30_14-22-14 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 52 ms. Found 1 JPA repository interfaces.
2022-06-30_14-22-14 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=36dc625e-8a22-3279-80ab-b969a6e077fc
2022-06-30_14-22-14 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8082 (http)
2022-06-30_14-22-14 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8082"]
2022-06-30_14-22-14 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2022-06-30_14-22-14 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.64]
2022-06-30_14-22-14 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/property] - Initializing Spring embedded WebApplicationContext
2022-06-30_14-22-14 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2679 ms
2022-06-30_14-22-14 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2022-06-30_14-22-14 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2022-06-30_14-22-14 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2022-06-30_14-22-14 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2022-06-30_14-22-14 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.9.Final
2022-06-30_14-22-14 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-06-30_14-22-14 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2022-06-30_14-22-14 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-06-30_14-22-14 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-06-30_14-22-14 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-06-30_14-22-14 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8082"]
2022-06-30_14-22-14 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8082 (http) with context path '/property'
2022-06-30_14-22-14 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - Started PropertyMicroserviceApplication in 9.241 seconds (JVM running for 10.376)
2022-06-30_14-22-14 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2022-06-30_14-22-14 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2022-06-30_14-22-14 [RMI TCP Connection(2)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2022-06-30_14-22-14 [RMI TCP Connection(2)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2022-06-30_14-37-50 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2022-06-30_14-37-50 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - Starting PropertyMicroserviceApplication using Java 17.0.2 on VAMSI with PID 984 (C:\Users\Lenovo\git\MFPE\Property-Microservice\target\classes started by Lenovo in C:\Users\Lenovo\git\MFPE\Property-Microservice)
2022-06-30_14-37-50 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - No active profile set, falling back to 1 default profile: "default"
2022-06-30_14-37-50 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-06-30_14-37-50 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-06-30_14-37-50 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-06-30_14-37-50 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 107 ms. Found 1 JPA repository interfaces.
2022-06-30_14-37-50 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=36dc625e-8a22-3279-80ab-b969a6e077fc
2022-06-30_14-37-50 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8082 (http)
2022-06-30_14-37-50 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8082"]
2022-06-30_14-37-50 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2022-06-30_14-37-50 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.64]
2022-06-30_14-37-50 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/property] - Initializing Spring embedded WebApplicationContext
2022-06-30_14-37-50 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 10176 ms
2022-06-30_14-37-50 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2022-06-30_14-37-50 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2022-06-30_14-37-50 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2022-06-30_14-37-50 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2022-06-30_14-37-50 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.9.Final
2022-06-30_14-37-50 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-06-30_14-37-50 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2022-06-30_14-37-50 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-06-30_14-37-50 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-06-30_14-37-50 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-06-30_14-37-50 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8082"]
2022-06-30_14-37-50 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8082 (http) with context path '/property'
2022-06-30_14-37-50 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - Started PropertyMicroserviceApplication in 30.313 seconds (JVM running for 32.444)
2022-06-30_14-37-50 [RMI TCP Connection(9)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2022-06-30_14-37-50 [RMI TCP Connection(9)-127.0.0.1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2022-06-30_14-37-50 [RMI TCP Connection(9)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2022-06-30_14-37-50 [RMI TCP Connection(9)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2022-06-30_14-54-48 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2022-06-30_14-54-48 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - Starting PropertyMicroserviceApplication using Java 17.0.2 on VAMSI with PID 7692 (C:\Users\Lenovo\git\MFPE\Property-Microservice\target\classes started by Lenovo in C:\Users\Lenovo\git\MFPE\Property-Microservice)
2022-06-30_14-54-48 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - No active profile set, falling back to 1 default profile: "default"
2022-06-30_14-54-48 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-06-30_14-54-48 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-06-30_14-54-48 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-06-30_14-54-48 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 52 ms. Found 1 JPA repository interfaces.
2022-06-30_14-54-48 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=36dc625e-8a22-3279-80ab-b969a6e077fc
2022-06-30_14-54-48 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8082 (http)
2022-06-30_14-54-48 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8082"]
2022-06-30_14-54-48 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2022-06-30_14-54-48 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.64]
2022-06-30_14-54-48 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/property] - Initializing Spring embedded WebApplicationContext
2022-06-30_14-54-48 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4096 ms
2022-06-30_14-54-48 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2022-06-30_14-54-48 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2022-06-30_14-54-48 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2022-06-30_14-54-48 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2022-06-30_14-54-48 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.9.Final
2022-06-30_14-54-48 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-06-30_14-54-48 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2022-06-30_14-54-48 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-06-30_14-54-48 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-06-30_14-54-48 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-06-30_14-54-48 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8082"]
2022-06-30_14-54-48 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8082 (http) with context path '/property'
2022-06-30_14-54-48 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - Started PropertyMicroserviceApplication in 24.012 seconds (JVM running for 25.482)
2022-06-30_14-54-48 [Thread-6] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2022-06-30_14-55-58 [Thread-6] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2022-06-30_14-55-58 [Thread-6] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2022-06-30_14-55-58 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - Starting PropertyMicroserviceApplication using Java 17.0.2 on VAMSI with PID 7692 (C:\Users\Lenovo\git\MFPE\Property-Microservice\target\classes started by Lenovo in C:\Users\Lenovo\git\MFPE\Property-Microservice)
2022-06-30_14-55-58 [restartedMain] INFO  c.m.p.PropertyMicroserviceApplication - No active profile set, falling back to 1 default profile: "default"
2022-06-30_14-55-58 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-06-30_14-55-58 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 10 ms. Found 1 JPA repository interfaces.
2022-06-30_14-55-58 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=36dc625e-8a22-3279-80ab-b969a6e077fc
2022-06-30_14-55-58 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8082 (http)
2022-06-30_14-55-58 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8082"]
2022-06-30_14-55-58 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2022-06-30_14-55-58 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.64]
2022-06-30_14-55-58 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/property] - Initializing Spring embedded WebApplicationContext
